Date,Open,High,Low,Close,Volume,AVG
1987-06-18,2397.139893,2419.909912,2386.459961,2408.129883,19300000,2402.90991225
1987-06-19,2409.699951,2431.850098,2395.26001,2420.850098,33310000,2414.41503925
1987-06-22,2428.389893,2457.290039,2417.399902,2445.51001,23430000,2437.147461
1987-06-23,2454.23999,2466.040039,2421.719971,2439.72998,26680000,2445.432495
1987-06-24,2431.280029,2454.080078,2415.340088,2428.409912,20730000,2432.27752675
1987-06-25,2438.459961,2460.139893,2430.330078,2451.050049,16770000,2444.99499525
1987-06-26,2439.25,2453.919922,2423.629883,2436.860107,16440000,2438.4149780000002
1987-06-29,2437.659912,2460.300049,2423.790039,2446.909912,16890000,2442.1649780000002
1987-06-30,2448.179932,2456.310059,2401.149902,2418.530029,21370000,2431.0424805
1987-07-01,2410.080078,2430.800049,2391.26001,2409.76001,18530000,2410.47503675
1987-07-02,2425.379883,2446.27002,2415.659912,2436.699951,17820000,2431.0024415
1987-07-06,2448.340088,2460.300049,2412.949951,2429.530029,21380000,2437.78002925
1987-07-07,2431.439941,2467.629883,2425.060059,2449.780029,24930000,2443.4774780000002
1987-07-08,2452.169922,2476.23999,2432.560059,2463.969971,25010000,2456.2349855
1987-07-09,2462.3701170000004,2478.47998,2441.169922,2451.209961,18360000,2458.307495
1987-07-10,2456.469971,2470.5,2435.909912,2455.98999,21150000,2454.71746825
1987-07-13,2456.310059,2470.340088,2427.139893,2452.969971,21050000,2451.69000275
1987-07-14,2455.840088,2492.97998,2442.600098,2481.350098,24400000,2468.192566
1987-07-15,2468.429932,2502.22998,2455.199951,2483.73999,25820000,2477.39996325
1987-07-16,2496.969971,2511.47998,2471.780029,2496.969971,29670000,2494.29998775
1987-07-17,2506.219971,2533.639893,2485.649902,2510.040039,32120000,2508.88745125
1987-07-20,2497.929932,2512.280029,2476.879883,2487.820068,16540000,2493.7274780000002
1987-07-21,2479.590088,2500.159912,2444.669922,2467.949951,21470000,2473.09246825
1987-07-22,2472.580078,2488.679932,2448.5,2470.179932,20330000,2469.9849855
1987-07-23,2470.179932,2492.669922,2447.070068,2471.939941,19080000,2470.46496575
1987-07-24,2471.939941,2494.899902,2462.530029,2485.330078,15620000,2478.6749875
1987-07-27,2486.449951,2511.639893,2468.75,2493.939941,14200000,2490.19494625
1987-07-28,2515.149902,2537.149902,2489.320068,2519.77002,27680000,2515.3474730000003
1987-07-29,2522.800049,2548.469971,2501.590088,2539.540039,27380000,2528.10003675
1987-07-30,2543.850098,2576.850098,2527.419922,2567.439941,27200000,2553.89001475
1987-07-31,2566.48999,2588.330078,2551.02002,2572.070068,20980000,2569.477539
1987-08-03,2547.830078,2585.300049,2536.669922,2557.080078,21750000,2556.72003175
1987-08-04,2553.72998,2568.719971,2525.98999,2546.719971,19280000,2548.789978
1987-08-05,2553.409912,2586.580078,2540.97998,2566.649902,24970000,2561.904968
1987-08-06,2570.629883,2600.919922,2551.820068,2594.22998,26900000,2579.39996325
1987-08-07,2591.040039,2611.929932,2576.209961,2592.0,24460000,2592.794983
1987-08-10,2596.6201170000004,2640.149902,2587.850098,2635.840088,21550000,2615.11505125
1987-08-11,2646.209961,2691.959961,2635.52002,2680.47998,40090000,2663.5424805
1987-08-12,2670.600098,2700.72998,2648.600098,2669.320068,34210000,2672.312561
1987-08-13,2673.949951,2714.919922,2656.570068,2691.48999,27490000,2684.23248275
1987-08-14,2675.219971,2713.330078,2660.080078,2685.429932,23050000,2683.51501475
1987-08-17,2688.459961,2713.969971,2674.429932,2700.570068,21280000,2694.357483
1987-08-18,2681.919922,2691.01001,2626.590088,2654.659912,28780000,2663.544983
1987-08-19,2645.25,2676.179932,2628.189941,2665.820068,20850000,2653.85998525
1987-08-20,2680.639893,2714.600098,2665.969971,2706.790039,23480000,2692.00000025
1987-08-21,2709.659912,2735.48999,2689.090088,2709.5,27760000,2710.9349975
1987-08-24,2712.3701170000004,2730.550049,2678.889893,2697.070068,18920000,2704.72003175
1987-08-25,2709.820068,2746.649902,2694.830078,2722.419922,22900000,2718.4299925
1987-08-26,2725.290039,2742.030029,2686.540039,2701.850098,22460000,2713.92755125
1987-08-27,2686.540039,2705.52002,2661.350098,2675.060059,19460000,2682.117554
1987-08-28,2669.320068,2680.320068,2632.02002,2639.350098,16750000,2655.2525635
1987-08-31,2633.929932,2679.530029,2623.570068,2662.949951,19290000,2649.994995
1987-09-01,2666.77002,2695.469971,2594.070068,2610.969971,21360000,2641.8200075
1987-09-02,2606.97998,2631.060059,2567.76001,2602.040039,30630000,2601.960022
1987-09-03,2621.810059,2642.219971,2560.110107,2599.48999,22920000,2605.90753175
1987-09-04,2604.110107,2617.189941,2556.280029,2561.379883,14980000,2584.73999
1987-09-08,2551.179932,2571.429932,2493.780029,2545.1201170000004,31810000,2540.3775025
1987-09-09,2544.47998,2570.629883,2522.800049,2549.27002,23540000,2546.794983
1987-09-10,2578.129883,2595.5,2549.429932,2576.050049,23530000,2574.777466
1987-09-11,2586.26001,2625.949951,2575.409912,2608.73999,21670000,2599.089965750001
1987-09-14,2624.360107,2634.570068,2587.850098,2613.040039,15950000,2614.955078
1987-09-15,2607.050049,2610.47998,2560.219971,2566.580078,14930000,2586.0825195
1987-09-16,2554.340088,2585.179932,2522.52002,2530.189941,21890000,2548.05749525
1987-09-17,2550.100098,2557.280029,2508.0,2527.899902,19350000,2535.820007250001
1987-09-18,2539.97998,2554.830078,2514.030029,2524.639893,23550000,2533.369995
1987-09-21,2537.860107,2559.72998,2479.77002,2492.820068,22050000,2517.545043750001
1987-09-22,2500.0,2572.6201170000004,2468.98999,2568.050049,25650000,2527.415039
1987-09-23,2577.679932,2602.149902,2554.830078,2585.669922,30450000,2580.0824585
1987-09-24,2574.409912,2603.949951,2552.060059,2566.419922,16900000,2574.209961
1987-09-25,2564.459961,2584.040039,2543.72998,2570.169922,13760000,2565.5999755000007
1987-09-28,2602.639893,2634.949951,2574.580078,2601.5,26300000,2603.4174805
1987-09-29,2601.5,2627.610107,2569.030029,2590.570068,20650000,2597.177551
1987-09-30,2581.919922,2613.580078,2563.639893,2596.280029,23360000,2588.8549805
1987-10-01,2601.5,2648.98999,2593.179932,2639.199951,22200000,2620.71746825
1987-10-02,2641.159912,2662.3701170000004,2622.060059,2640.98999,17760000,2641.6450195
1987-10-05,2646.540039,2658.780029,2610.969971,2640.179932,19000000,2639.11749275
1987-10-06,2623.530029,2632.830078,2542.590088,2548.629883,24370000,2586.8950195
1987-10-07,2549.449951,2570.98999,2511.75,2551.080078,25850000,2545.81750475
1987-10-08,2555.320068,2561.360107,2491.51001,2516.639893,21960000,2531.2075195
1987-10-09,2508.159912,2531.659912,2472.26001,2482.209961,20730000,2498.57244875
1987-10-12,2479.439941,2504.899902,2433.909912,2471.439941,19850000,2472.422424
1987-10-13,2499.350098,2528.389893,2456.919922,2508.159912,24890000,2498.20495625
1987-10-14,2473.560059,2485.149902,2400.459961,2412.699951,29730000,2442.967468250001
1987-10-15,2394.419922,2439.780029,2345.629883,2355.090088,38070000,2383.7299805
1987-10-16,2363.899902,2396.209961,2207.72998,2246.72998,57270000,2303.64245575
1987-10-19,2046.670044,2164.159912,1677.550049,1738.7399899999998,87230000,1906.77999875
1987-10-20,1949.77002,2067.469971,1616.209961,1841.01001,91240000,1868.6149905000002
1987-10-21,2016.079956,2081.070068,1951.76001,2027.849976,62980000,2019.1900024999998
1987-10-22,1868.199951,2004.969971,1837.859985,1950.430054,54270000,1915.36499025
1987-10-23,1911.140015,1993.869995,1898.540039,1950.76001,34140000,1938.57751475
1987-10-26,1864.219971,1881.800049,1774.040039,1793.930054,35420000,1828.49752825
1987-10-27,1883.119995,1904.680054,1806.699951,1846.48999,32200000,1860.2474975000002
1987-10-28,1781.3299559999996,1904.51001,1767.7399899999998,1846.819946,38060000,1825.0999755
1987-10-29,1863.400024,1971.97998,1849.300049,1938.329956,32390000,1905.75250225
1987-10-30,2023.380005,2049.070068,1965.680054,1993.530029,39640000,2007.915039
1987-11-02,1972.650024,2027.52002,1957.22998,2014.089966,23530000,1992.8724975000002
1987-11-03,1963.859985,1988.400024,1891.73999,1963.530029,27340000,1951.882507
1987-11-04,1933.189941,1980.599976,1913.5,1945.290039,25600000,1943.1449890000001
1987-11-05,1927.880005,2011.939941,1920.420044,1985.410034,29880000,1961.412506
1987-11-06,1991.550049,2023.540039,1938.829956,1959.050049,23250000,1978.24252325
1987-11-09,1926.060059,1941.810059,1881.959961,1900.199951,21960000,1912.5075075
1987-11-10,1863.560059,1911.969971,1845.98999,1878.150024,24260000,1874.917511
1987-11-11,1906.329956,1927.719971,1881.959961,1899.199951,17140000,1903.8024597500007
1987-11-12,1964.849976,1983.920044,1934.839966,1960.209961,28590000,1960.95498675
1987-11-13,1957.060059,1973.810059,1923.079956,1935.01001,17070000,1947.240021
1987-11-16,1966.349976,1979.280029,1921.75,1949.099976,16930000,1954.11999525
1987-11-17,1927.719971,1939.98999,1888.76001,1922.25,22490000,1919.67999275
1987-11-18,1927.719971,1951.920044,1888.930054,1939.160034,18900000,1926.93252575
1987-11-19,1920.76001,1941.97998,1881.800049,1895.390015,20280000,1909.9825135
1987-11-20,1869.359985,1926.390015,1853.609985,1913.630005,26080000,1890.7474975000002
1987-11-23,1904.180054,1931.859985,1889.26001,1923.079956,13530000,1912.09500125
1987-11-24,1945.290039,1985.25,1936.839966,1963.530029,22070000,1957.7275085
1987-11-25,1961.869995,1982.589966,1935.680054,1946.949951,16490000,1956.7724915
1987-11-27,1936.339966,1955.23999,1907.0,1910.47998,10500000,1927.264984
1987-11-30,1859.25,1867.369995,1795.2600100000002,1833.550049,30620000,1838.8575135
1987-12-01,1860.25,1877.97998,1829.079956,1842.339966,18210000,1852.4124755
1987-12-02,1842.670044,1871.52002,1825.27002,1848.969971,16280000,1847.10751375
1987-12-03,1851.619995,1859.079956,1772.209961,1776.530029,23440000,1814.85998525
1987-12-04,1765.4200440000004,1794.5999760000002,1733.9200440000004,1766.7399899999998,23590000,1765.1700135
1987-12-07,1774.869995,1818.140015,1765.75,1812.170044,16280000,1792.7325135
1987-12-08,1812.170044,1870.689941,1794.5999760000002,1868.369995,20620000,1836.457489
1987-12-09,1856.599976,1924.900024,1846.650024,1902.52002,25980000,1882.667511
1987-12-10,1858.420044,1923.569946,1835.709961,1855.439941,26520000,1868.2849730000007
1987-12-11,1857.26001,1887.930054,1838.359985,1867.040039,17750000,1862.647522
1987-12-14,1867.209961,1942.310059,1860.410034,1932.859985,24840000,1900.69750975
1987-12-15,1938.660034,1969.0,1916.280029,1941.47998,28390000,1941.35501075
1987-12-16,1939.819946,1984.079956,1918.439941,1974.469971,23790000,1954.2024535
1987-12-17,1976.959961,1987.22998,1917.439941,1924.400024,23600000,1951.5074765000002
1987-12-18,1939.660034,1982.920044,1924.72998,1975.300049,40310000,1955.65252675
1987-12-21,1974.640015,2008.449951,1959.560059,1990.380005,21680000,1983.2575075
1987-12-22,1985.579956,1999.670044,1949.27002,1978.449951,20630000,1978.24249275
1987-12-23,1990.219971,2019.560059,1977.619995,2005.640015,22830000,1998.2600100000002
1987-12-24,2003.810059,2013.099976,1985.73999,1999.670044,8080000,2000.58001725
1987-12-28,1955.569946,1966.180054,1921.920044,1942.969971,13870000,1946.66000375
1987-12-29,1942.810059,1951.76001,1918.099976,1926.890015,9940000,1934.890015
1987-12-30,1935.339966,1966.180054,1925.72998,1950.099976,15120000,1944.337494
1987-12-31,1927.390015,1951.26001,1912.630005,1938.829956,15360000,1932.5274965
1988-01-04,1952.589966,2030.01001,1950.76001,2015.25,20880000,1987.1524965
1988-01-05,2056.3701170000004,2075.27002,2021.390015,2031.5,27200000,2046.1325379999998
1988-01-06,2036.469971,2058.189941,2012.77002,2037.800049,18800000,2036.30749525
1988-01-07,2019.890015,2061.51001,2004.640015,2051.889893,21370000,2034.48248325
1988-01-08,2046.579956,2058.689941,1898.040039,1911.310059,27440000,1978.65499875
1988-01-11,1934.349976,1985.25,1886.939941,1945.130005,23390000,1937.9174805
1988-01-12,1935.180054,1950.76001,1877.97998,1928.550049,23610000,1923.11752325
1988-01-13,1912.140015,1959.550049,1884.949951,1924.72998,24710000,1920.34249875
1988-01-14,1922.910034,1940.150024,1894.060059,1916.109985,16650000,1918.3075254999999
1988-01-15,1971.319946,1988.400024,1942.469971,1956.069946,36570000,1964.56497175
1988-01-18,1961.699951,1977.449951,1938.98999,1963.859985,11700000,1960.49996925
1988-01-19,1944.130005,1977.290039,1923.410034,1936.339966,19160000,1945.2925109999999
1988-01-20,1922.25,1934.849976,1858.589966,1879.140015,24070000,1898.70748925
1988-01-21,1892.410034,1903.349976,1845.98999,1879.310059,19420000,1880.26501475
1988-01-22,1892.900024,1911.800049,1876.160034,1903.51001,13440000,1896.09252925
1988-01-25,1904.839966,1960.540039,1897.050049,1946.449951,23050000,1927.22000125
1988-01-26,1938.0,1957.72998,1906.5,1920.589966,16720000,1930.7049865
1988-01-27,1926.859985,1951.76001,1889.420044,1911.140015,23070000,1919.7950135
1988-01-28,1921.579956,1944.130005,1904.339966,1930.040039,18430000,1925.0224915
1988-01-29,1941.969971,1967.670044,1921.089966,1958.219971,23320000,1947.237488
1988-02-01,1972.810059,1985.410034,1935.839966,1944.630005,35260000,1959.672516
1988-02-02,1938.48999,1965.02002,1921.089966,1952.920044,19600000,1944.380005
1988-02-03,1950.430054,1971.97998,1907.0,1924.569946,25640000,1938.494995
1988-02-04,1923.900024,1941.47998,1902.849976,1923.569946,52810000,1922.9499815000001
1988-02-05,1923.23999,1940.319946,1906.319946,1910.47998,21080000,1920.0899655
1988-02-08,1894.72998,1911.140015,1878.150024,1895.719971,14550000,1894.9349975000002
1988-02-09,1900.359985,1921.579956,1885.780029,1914.459961,14960000,1905.54498275
1988-02-10,1923.900024,1967.839966,1916.780029,1962.040039,27570000,1942.6400145
1988-02-11,1963.359985,1982.430054,1942.810059,1961.540039,19400000,1962.53503425
1988-02-12,1964.849976,1995.689941,1958.060059,1983.26001,16550000,1975.4649965
1988-02-16,1981.930054,2010.439941,1969.829956,2005.969971,15890000,1992.0424805
1988-02-17,2006.630005,2026.189941,1982.589966,2000.98999,25030000,2004.0999754999998
1988-02-18,1995.52002,2011.939941,1972.810059,1986.410034,18330000,1991.6700135
1988-02-19,1983.75,2018.900024,1973.310059,2014.589966,23910000,1997.63751225
1988-02-22,2010.939941,2051.719971,1998.670044,2040.290039,24230000,2025.40499875
1988-02-23,2039.290039,2057.030029,2017.23999,2039.119995,21420000,2038.17001325
1988-02-24,2040.780029,2061.340088,2022.880005,2039.949951,24330000,2041.23751825
1988-02-25,2040.280029,2078.080078,2006.959961,2017.569946,28970000,2035.7225035
1988-02-26,2020.219971,2034.810059,2005.140015,2023.209961,14730000,2020.8450015
1988-02-29,2029.670044,2074.600098,2017.23999,2071.6201170000004,20080000,2048.2825622500004
1988-03-01,2074.929932,2086.8701170000004,2048.570068,2070.469971,23630000,2070.2100219999998
1988-03-02,2080.570068,2094.5,2058.189941,2071.290039,19920000,2076.1375120000002
1988-03-03,2073.110107,2085.379883,2048.409912,2063.48999,18370000,2067.5974730000003
1988-03-04,2058.679932,2076.76001,2033.48999,2057.860107,16650000,2056.69750975
1988-03-07,2052.550049,2069.300049,2034.150024,2056.3701170000004,14100000,2053.09255975
1988-03-08,2064.320068,2090.02002,2055.040039,2081.070068,19490000,2072.6125487500008
1988-03-09,2079.080078,2094.159912,2064.48999,2074.27002,18150000,2078.0
1988-03-10,2073.939941,2081.399902,2020.719971,2026.030029,18120000,2050.52246075
1988-03-11,2031.0,2049.070068,1996.52002,2034.97998,17190000,2027.8925170000002
1988-03-14,2033.97998,2056.699951,2023.040039,2050.070068,11470000,2040.9475094999998
1988-03-15,2049.22998,2062.169922,2030.170044,2047.410034,13280000,2047.244995
1988-03-16,2048.23999,2070.6201170000004,2027.02002,2064.320068,16920000,2052.5500487500008
1988-03-17,2069.959961,2093.169922,2057.030029,2086.040039,20570000,2076.54998775
1988-03-18,2101.6201170000004,2110.909912,2067.639893,2087.3701170000004,34640000,2091.885009750001
1988-03-21,2071.6201170000004,2081.22998,2050.560059,2067.139893,13550000,2067.63751225
1988-03-22,2068.129883,2082.889893,2052.060059,2066.149902,13660000,2067.3074342499995
1988-03-23,2064.97998,2085.050049,2047.410034,2067.639893,18930000,2066.269989
1988-03-24,2043.430054,2052.219971,2011.439941,2023.869995,26540000,2032.73999025
1988-03-25,2018.72998,2031.0,1973.810059,1978.949951,18590000,2000.6224975000002
1988-03-28,1962.369995,1990.880005,1951.26001,1979.77002,18240000,1971.0700075
1988-03-29,1997.02002,2018.569946,1979.609985,1998.339966,19940000,1998.38497925
1988-03-30,2006.300049,2017.569946,1973.810059,1978.119995,21470000,1993.95001225
1988-03-31,1973.310059,2000.660034,1957.890015,1988.060059,18280000,1979.98004175
1988-04-04,1989.890015,2013.26001,1969.5,1980.599976,17250000,1988.31250025
1988-04-05,1986.72998,2011.27002,1969.98999,1997.51001,16940000,1991.375
1988-04-06,2001.319946,2067.469971,1987.670044,2061.669922,28270000,2029.53247075
1988-04-07,2057.030029,2084.219971,2042.939941,2062.169922,22550000,2061.589965750001
1988-04-08,2060.51001,2103.780029,2051.060059,2090.189941,19890000,2076.38500975
1988-04-11,2097.310059,2110.080078,2075.27002,2095.98999,16800000,2094.66253675
1988-04-12,2095.159912,2120.689941,2085.379883,2110.080078,20050000,2102.8274535
1988-04-13,2107.429932,2121.350098,2082.560059,2107.100098,20010000,2104.61004675
1988-04-14,2069.300049,2083.219971,1998.180054,2005.640015,30090000,2039.08502225
1988-04-15,2008.949951,2031.329956,1969.98999,2013.930054,33860000,2006.04998775
1988-04-18,2001.819946,2023.040039,1985.73999,2008.119995,15940000,2004.6799925
1988-04-19,2015.910034,2047.079956,1990.550049,1999.5,21110000,2013.26000975
1988-04-20,1993.859985,2015.420044,1975.459961,1985.410034,20000000,1992.537506
1988-04-21,1999.670044,2030.5,1968.0,1987.400024,26460000,1996.3925170000002
1988-04-22,1995.689941,2029.01001,1985.579956,2015.089966,16580000,2006.34246825
1988-04-25,2023.540039,2048.570068,2011.599976,2035.969971,16270000,2029.9200135
1988-04-26,2037.959961,2062.830078,2023.040039,2044.76001,20310000,2042.147522
1988-04-27,2046.75,2066.639893,2033.160034,2047.910034,17170000,2048.61499025
1988-04-28,2041.449951,2057.530029,2026.030029,2041.280029,16980000,2041.5725095
1988-04-29,2041.939941,2047.910034,2014.089966,2032.329956,17060000,2034.06747425
1988-05-02,2032.160034,2050.399902,2019.890015,2043.27002,15660000,2036.42999275
1988-05-03,2046.25,2071.949951,2036.640015,2058.360107,16640000,2053.30001825
1988-05-04,2061.169922,2067.139893,2029.51001,2036.310059,18470000,2048.532471
1988-05-05,2031.5,2038.459961,2008.949951,2020.22998,44620000,2024.784973
1988-05-06,2013.589966,2013.589966,1997.839966,2007.459961,16300000,2008.11996475
1988-05-09,1998.180054,2013.589966,1984.079956,1997.349976,12520000,1998.299988
1988-05-10,2004.969971,2020.22998,1984.420044,2003.640015,16250000,2003.3150024999998
1988-05-11,1982.76001,1988.560059,1950.27002,1965.849976,18980000,1971.86001625
1988-05-12,1973.310059,1986.069946,1960.540039,1968.0,13130000,1971.9800109999999
1988-05-13,1980.77002,2001.48999,1971.650024,1990.550049,14160000,1986.11502075
1988-05-16,1993.530029,2012.599976,1980.27002,2007.630005,12440000,1998.5075075
1988-05-17,2017.900024,2026.689941,1982.099976,1986.410034,18190000,2003.27499375
1988-05-18,1984.75,1992.869995,1941.310059,1951.089966,18810000,1967.505005
1988-05-19,1938.98999,1963.859985,1921.579956,1958.719971,22670000,1945.7874755
1988-05-20,1967.339966,1978.780029,1940.47998,1952.589966,18620000,1959.79748525
1988-05-23,1954.079956,1962.369995,1927.219971,1941.47998,14620000,1946.2874755
1988-05-24,1946.290039,1967.670044,1938.160034,1962.530029,12820000,1953.6625364999998
1988-05-25,1968.660034,1984.579956,1952.420044,1961.369995,15420000,1966.75750725
1988-05-26,1966.209961,1981.150024,1951.280029,1966.699951,53350000,1966.3349912500007
1988-05-27,1964.079956,1970.839966,1944.349976,1956.439941,10380000,1958.9274597500007
1988-05-31,1963.72998,2034.5,1959.380005,2031.119995,21160000,1997.182495
1988-06-01,2029.339966,2076.280029,2021.339966,2064.01001,34980000,2047.74249275
1988-06-02,2051.030029,2073.26001,2030.939941,2052.449951,23410000,2051.91998275
1988-06-03,2054.76001,2080.72998,2040.0,2071.310059,19640000,2061.70001225
1988-06-06,2070.77002,2083.929932,2049.080078,2075.209961,15480000,2069.74749775
1988-06-07,2067.919922,2082.860107,2042.849976,2054.590088,20310000,2062.05502325
1988-06-08,2060.449951,2113.6201170000004,2055.830078,2102.949951,28680000,2083.21252425
1988-06-09,2097.790039,2119.310059,2081.790039,2093.350098,24700000,2098.0600587500007
1988-06-10,2098.5,2123.580078,2084.810059,2101.709961,19550000,2102.1500245
1988-06-13,2102.060059,2114.149902,2084.639893,2099.399902,12490000,2100.0624390000007
1988-06-14,2123.399902,2148.1201170000004,2111.129883,2124.469971,40430000,2126.77996825
1988-06-15,2121.97998,2137.449951,2109.530029,2131.399902,16740000,2125.0899655000007
1988-06-16,2112.02002,2120.72998,2081.969971,2094.23999,18880000,2102.23999025
1988-06-17,2101.350098,2116.469971,2070.060059,2104.02002,36950000,2097.975037
1988-06-20,2087.659912,2100.110107,2072.719971,2083.929932,13410000,2086.1049805
1988-06-21,2094.060059,2115.75,2072.550049,2109.169922,20460000,2097.8825074999995
1988-06-22,2142.959961,2160.100098,2131.050049,2152.199951,28940000,2146.57751475
1988-06-23,2144.909912,2169.100098,2131.580078,2148.290039,21580000,2148.47003175
1988-06-24,2156.110107,2165.360107,2133.530029,2142.959961,17590000,2149.490051
1988-06-27,2143.129883,2147.76001,2101.169922,2108.459961,15690000,2125.1299440000003
1988-06-28,2109.169922,2139.939941,2100.110107,2130.8701170000004,15660000,2120.02252175
1988-06-29,2134.780029,2144.909912,2106.149902,2121.97998,16100000,2126.9549557500004
1988-06-30,2121.800049,2147.219971,2112.379883,2141.709961,24430000,2130.777466
1988-07-01,2144.909912,2151.139893,2118.949951,2131.580078,14340000,2136.6449585
1988-07-05,2123.219971,2162.52002,2117.709961,2158.610107,16870000,2140.515014750001
1988-07-06,2158.610107,2169.449951,2107.399902,2130.159912,21230000,2141.404968
1988-07-07,2121.090088,2136.02002,2101.350098,2122.689941,17000000,2120.28753675
1988-07-08,2117.179932,2133.530029,2099.399902,2106.149902,12630000,2114.06494125
1988-07-11,2111.840088,2126.070068,2098.679932,2111.310059,10280000,2111.97503675
1988-07-12,2110.590088,2121.439941,2077.52002,2092.639893,18610000,2100.5474855
1988-07-13,2096.189941,2114.149902,2073.439941,2104.3701170000004,18250000,2097.03747525
1988-07-14,2104.02002,2125.709961,2089.26001,2113.6201170000004,14930000,2108.1525269999997
1988-07-15,2117.889893,2140.110107,2099.570068,2129.449951,22040000,2121.75500475
1988-07-18,2118.419922,2132.469971,2099.399902,2117.889893,17140000,2117.044922
1988-07-19,2115.75,2127.669922,2081.080078,2097.26001,15420000,2105.4400025
1988-07-20,2106.149902,2119.310059,2091.389893,2110.600098,12290000,2106.862488
1988-07-21,2104.909912,2113.6201170000004,2077.169922,2086.590088,13200000,2095.57250975
1988-07-22,2081.969971,2092.459961,2050.320068,2060.98999,15700000,2071.4349975
1988-07-25,2060.629883,2082.679932,2048.540039,2071.830078,10670000,2065.919983
1988-07-26,2069.699951,2089.790039,2059.570068,2073.969971,12570000,2073.25750725
1988-07-27,2079.840088,2089.969971,2047.300049,2053.699951,14970000,2067.70251475
1988-07-28,2057.790039,2089.26001,2047.300049,2082.330078,15630000,2069.1700439999995
1988-07-29,2084.280029,2133.01001,2084.280029,2128.72998,25140000,2107.5750120000002
1988-08-01,2126.23999,2146.159912,2111.840088,2130.51001,14450000,2128.6875
1988-08-02,2135.48999,2151.850098,2112.199951,2131.219971,20610000,2132.6900025
1988-08-03,2129.27002,2147.939941,2115.399902,2134.070068,18270000,2131.66998275
1988-08-04,2143.129883,2147.22998,2117.709961,2126.600098,20280000,2133.6674805
1988-08-05,2116.639893,2128.72998,2105.439941,2119.129883,12880000,2117.48492425
1988-08-08,2117.709961,2134.600098,2103.129883,2107.399902,12410000,2115.709961
1988-08-09,2107.040039,2110.949951,2061.169922,2079.129883,19580000,2089.57244875
1988-08-10,2069.52002,2078.409912,2023.650024,2034.140015,22390000,2051.42999275
1988-08-11,2039.650024,2050.679932,2014.050049,2039.300049,27400000,2035.9200135
1988-08-12,2033.430054,2046.410034,2019.380005,2037.52002,13430000,2034.18502825
1988-08-15,2030.199951,2040.719971,1998.76001,2004.27002,15450000,2018.487488
1988-08-16,2001.23999,2043.560059,1993.780029,2021.51001,20440000,2015.022522
1988-08-17,2025.430054,2042.5,2003.380005,2025.959961,16820000,2024.317505
1988-08-18,2029.689941,2046.589966,2014.219971,2027.030029,14070000,2029.38247675
1988-08-19,2035.199951,2048.889893,2011.380005,2016.0,16280000,2027.86746225
1988-08-22,2023.290039,2027.560059,1987.02002,1990.219971,13640000,2007.02252225
1988-08-23,1998.219971,2008.359985,1978.660034,1989.329956,14530000,1993.6424865
1988-08-24,1992.709961,2028.97998,1990.040039,2026.670044,14480000,2009.600006
1988-08-25,2006.219971,2022.050049,1990.400024,2010.849976,14630000,2007.380005
1988-08-26,2007.290039,2027.380005,2002.130005,2017.430054,10930000,2013.55752575
1988-08-29,2023.109985,2047.469971,2019.560059,2041.430054,11390000,2032.89251725
1988-08-30,2041.790039,2052.629883,2028.630005,2038.22998,11040000,2040.31997675
1988-08-31,2046.050049,2052.449951,2022.939941,2031.650024,11990000,2038.27249125
1988-09-01,2023.109985,2027.560059,1988.439941,2002.310059,16540000,2010.3550109999999
1988-09-02,2028.449951,2064.719971,2022.400024,2054.590088,17210000,2042.5400085
1988-09-06,2054.409912,2074.679932,2046.410034,2065.26001,12870000,2060.1899719999997
1988-09-07,2077.699951,2084.100098,2052.97998,2065.790039,14400000,2070.142517
1988-09-08,2061.159912,2079.300049,2052.100098,2063.1201170000004,13250000,2063.9200440000004
1988-09-09,2060.810059,2088.72998,2038.939941,2068.810059,16890000,2064.32250975
1988-09-12,2071.300049,2088.550049,2057.429932,2072.3701170000004,15130000,2072.41253675
1988-09-13,2065.959961,2088.189941,2055.300049,2083.040039,14080000,2073.1224975
1988-09-14,2098.5,2111.659912,2079.129883,2100.639893,21440000,2097.482422
1988-09-15,2097.439941,2112.550049,2084.280029,2092.280029,15250000,2096.6375120000002
1988-09-16,2083.570068,2113.26001,2077.699951,2098.149902,29580000,2093.16998275
1988-09-19,2087.840088,2096.550049,2066.860107,2081.080078,15350000,2083.0825805000004
1988-09-20,2078.949951,2097.26001,2073.26001,2087.47998,13200000,2084.23748775
1988-09-21,2090.679932,2103.310059,2078.77002,2090.5,12970000,2090.81500275
1988-09-22,2089.439941,2097.080078,2066.679932,2080.01001,14370000,2083.30249025
1988-09-23,2076.100098,2097.790039,2070.409912,2090.679932,17090000,2083.74499525
1988-09-26,2087.300049,2098.330078,2075.75,2085.169922,9030000,2086.637512250001
1988-09-27,2085.679932,2095.300049,2069.879883,2082.330078,11410000,2083.2974855
1988-09-28,2078.590088,2096.3701170000004,2070.22998,2085.530029,11930000,2082.6800535
1988-09-29,2089.439941,2123.76001,2084.459961,2119.310059,19200000,2104.24249275
1988-09-30,2118.060059,2140.290039,2104.02002,2112.909912,20120000,2118.8200075
1988-10-03,2110.77002,2116.820068,2083.389893,2105.26001,14490000,2104.05999775
1988-10-04,2104.3701170000004,2119.48999,2090.679932,2102.060059,13550000,2104.1500245
1988-10-05,2096.02002,2119.840088,2082.330078,2106.51001,21070000,2101.175049
